Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-11-28 00:00:00+05:30,509.54998779296875,520.0,508.0,519.1500244140625,502.115478515625,35706498,0.0,0.0
2019-11-29 00:00:00+05:30,516.0,516.5,510.29998779296875,512.5999755859375,495.78033447265625,13324549,0.0,0.0
2019-12-02 00:00:00+05:30,513.4500122070312,514.0,507.25,510.8999938964844,494.1361083984375,10130049,0.0,0.0
2019-12-03 00:00:00+05:30,509.75,511.25,504.6499938964844,509.3500061035156,492.6369934082031,12795657,0.0,0.0
2019-12-04 00:00:00+05:30,510.0,531.3499755859375,509.29998779296875,529.25,511.8839416503906,30992538,0.0,0.0
2019-12-05 00:00:00+05:30,532.5499877929688,537.5,526.0499877929688,528.0999755859375,510.77166748046875,32354118,0.0,0.0
2019-12-06 00:00:00+05:30,530.0499877929688,533.5,521.6500244140625,524.7999877929688,507.580078125,24868376,0.0,0.0
2019-12-09 00:00:00+05:30,524.0499877929688,529.2999877929688,522.2000122070312,526.5,509.22430419921875,12980877,0.0,0.0
2019-12-10 00:00:00+05:30,526.0499877929688,530.25,524.7000122070312,528.7000122070312,511.35205078125,12021443,0.0,0.0
2019-12-11 00:00:00+05:30,530.5999755859375,535.2000122070312,527.2000122070312,533.5499877929688,516.0429077148438,13768156,0.0,0.0
2019-12-12 00:00:00+05:30,534.8499755859375,537.0999755859375,529.7999877929688,535.3499755859375,517.7838134765625,12385216,0.0,0.0
2019-12-13 00:00:00+05:30,537.9000244140625,542.7999877929688,535.7000122070312,537.0499877929688,519.4280395507812,17884861,0.0,0.0
2019-12-16 00:00:00+05:30,539.5,541.4000244140625,536.7000122070312,539.25,521.555908203125,13070575,0.0,0.0
2019-12-17 00:00:00+05:30,540.9500122070312,543.0,538.75,541.1500244140625,523.3936157226562,11516163,0.0,0.0
2019-12-18 00:00:00+05:30,542.0499877929688,542.9000244140625,535.9500122070312,541.4000244140625,523.6353759765625,12906168,0.0,0.0
2019-12-19 00:00:00+05:30,537.2000122070312,541.2000122070312,533.7000122070312,540.2000122070312,522.4747314453125,12082790,0.0,0.0
2019-12-20 00:00:00+05:30,540.9500122070312,549.5,539.25,546.0999755859375,528.18115234375,27691592,0.0,0.0
2019-12-23 00:00:00+05:30,547.0,548.8499755859375,537.5999755859375,541.2999877929688,523.5386352539062,11521942,0.0,0.0
2019-12-24 00:00:00+05:30,542.0,543.9500122070312,539.2999877929688,541.0999755859375,523.34521484375,6715007,0.0,0.0
2019-12-26 00:00:00+05:30,541.0999755859375,542.4000244140625,537.6500244140625,538.75,521.0723266601562,7831074,0.0,0.0
2019-12-27 00:00:00+05:30,541.0,550.5,538.3499755859375,549.4000244140625,531.3728637695312,11247684,0.0,0.0
2019-12-30 00:00:00+05:30,549.5999755859375,552.2000122070312,542.5999755859375,543.9500122070312,526.1017456054688,13180302,0.0,0.0
2019-12-31 00:00:00+05:30,543.7999877929688,543.7999877929688,538.0,538.9000244140625,521.2174682617188,12491978,0.0,0.0
2020-01-01 00:00:00+05:30,539.9000244140625,542.5,535.7000122070312,536.75,519.1380004882812,7642793,0.0,0.0
2020-01-02 00:00:00+05:30,536.0,541.9000244140625,535.8499755859375,540.5999755859375,522.861572265625,10264223,0.0,0.0
2020-01-03 00:00:00+05:30,538.0,540.7999877929688,536.25,538.8499755859375,521.1690063476562,9594690,0.0,0.0
2020-01-06 00:00:00+05:30,537.25,537.25,523.7999877929688,525.7000122070312,508.4504699707031,12534334,0.0,0.0
2020-01-07 00:00:00+05:30,531.2999877929688,535.5999755859375,521.6500244140625,522.9000244140625,505.74237060546875,16101835,0.0,0.0
2020-01-08 00:00:00+05:30,516.0,527.3499755859375,515.0,525.9500122070312,508.6923828125,16094310,0.0,0.0
2020-01-09 00:00:00+05:30,530.7000122070312,547.4000244140625,530.2999877929688,546.2999877929688,528.37451171875,18934019,0.0,0.0
2020-01-10 00:00:00+05:30,544.9000244140625,546.5,538.5,540.25,522.5231323242188,12335407,0.0,0.0
2020-01-13 00:00:00+05:30,539.4000244140625,546.0499877929688,538.0,538.5999755859375,520.9271850585938,7901800,0.0,0.0
2020-01-14 00:00:00+05:30,536.2000122070312,538.9500122070312,534.1500244140625,537.5999755859375,519.9600830078125,13939440,0.0,0.0
2020-01-15 00:00:00+05:30,535.0999755859375,536.9500122070312,530.6500244140625,535.5999755859375,518.025634765625,12353176,0.0,0.0
2020-01-16 00:00:00+05:30,533.9000244140625,540.0,533.2000122070312,537.1500244140625,519.5248413085938,11249232,0.0,0.0
2020-01-17 00:00:00+05:30,534.5,538.0,530.5999755859375,532.0499877929688,514.5921630859375,18312609,0.0,0.0
2020-01-20 00:00:00+05:30,533.0,544.0,531.0,534.8499755859375,517.30029296875,19159996,0.0,0.0
