Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-11-28 00:00:00+05:30,412.0,413.9049987792969,406.5,410.2049865722656,400.9002990722656,9697080,0.0,0.0
2019-11-29 00:00:00+05:30,409.5,413.5,406.2349853515625,407.4200134277344,398.17852783203125,8319830,0.0,0.0
2019-12-02 00:00:00+05:30,407.5,407.7349853515625,392.010009765625,395.0450134277344,386.0841979980469,20654040,0.0,0.0
2019-12-03 00:00:00+05:30,393.9949951171875,399.5,388.6499938964844,396.4549865722656,387.46221923828125,19843820,0.0,0.0
2019-12-04 00:00:00+05:30,395.79998779296875,400.4100036621094,393.5,399.0849914550781,390.0325927734375,14308300,0.0,0.0
2019-12-05 00:00:00+05:30,399.0849914550781,403.3999938964844,396.79998779296875,399.0849914550781,390.0325927734375,12553040,0.0,0.0
2019-12-06 00:00:00+05:30,401.0,402.7799987792969,392.739990234375,395.1650085449219,386.2015380859375,11713550,0.0,0.0
2019-12-09 00:00:00+05:30,396.9599914550781,397.1449890136719,388.0249938964844,394.4849853515625,385.53692626953125,12689420,0.0,0.0
2019-12-10 00:00:00+05:30,395.0,399.5,394.54998779296875,398.68499755859375,389.64166259765625,11594800,0.0,0.0
2019-12-11 00:00:00+05:30,400.1499938964844,405.5,398.4049987792969,403.67999267578125,394.5233459472656,13659810,0.0,0.0
2019-12-12 00:00:00+05:30,405.0,406.5,401.0050048828125,405.7149963378906,396.5121765136719,10870560,0.0,0.0
2019-12-13 00:00:00+05:30,407.0,408.92498779296875,404.1099853515625,407.19500732421875,397.9586181640625,8616560,0.0,0.0
2019-12-16 00:00:00+05:30,408.7950134277344,408.7950134277344,403.1549987792969,403.94500732421875,394.7823791503906,8260690,0.0,0.0
2019-12-17 00:00:00+05:30,405.69500732421875,415.5,404.69500732421875,413.57501220703125,404.19390869140625,13794840,0.0,0.0
2019-12-18 00:00:00+05:30,414.0450134277344,415.885009765625,410.1050109863281,411.93499755859375,402.59112548828125,11097750,0.0,0.0
2019-12-19 00:00:00+05:30,411.30499267578125,414.5,408.5299987792969,409.18499755859375,399.9035339355469,7361040,0.0,0.0
2019-12-20 00:00:00+05:30,410.70001220703125,414.5,408.1000061035156,413.55999755859375,404.17919921875,10542340,0.0,0.0
2019-12-23 00:00:00+05:30,413.8599853515625,418.3999938964844,413.0,416.0,406.5638732910156,11378790,0.0,0.0
2019-12-24 00:00:00+05:30,415.79998779296875,418.07000732421875,412.56500244140625,413.95001220703125,404.5604248046875,7519790,0.0,0.0
2019-12-26 00:00:00+05:30,414.9949951171875,419.6449890136719,413.32501220703125,418.7099914550781,409.2124328613281,12650200,0.0,0.0
2019-12-27 00:00:00+05:30,419.79998779296875,426.0,419.20001220703125,425.2650146484375,415.6187744140625,11266480,0.0,0.0
2019-12-30 00:00:00+05:30,427.4849853515625,428.1549987792969,423.0,424.3299865722656,414.7049560546875,8319100,0.0,0.0
