Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-11-28 00:00:00+05:30,45.709999084472656,46.58000183105469,45.47999954223633,46.43000030517578,40.59315872192383,56284990,0.0,0.0
2019-11-29 00:00:00+05:30,46.349998474121094,46.849998474121094,45.22999954223633,45.43000030517578,39.7188720703125,38878520,0.0,0.0
2019-12-02 00:00:00+05:30,45.2599983215332,45.56999969482422,44.54999923706055,45.290000915527344,39.59646987915039,24065485,0.0,0.0
2019-12-03 00:00:00+05:30,45.36000061035156,45.470001220703125,43.2400016784668,43.41999816894531,37.9615478515625,32918635,0.0,0.0
2019-12-04 00:00:00+05:30,43.5,44.97999954223633,43.25,44.810001373291016,39.17681121826172,36059165,0.0,0.0
2019-12-05 00:00:00+05:30,44.79999923706055,45.06999969482422,43.34000015258789,43.52000045776367,38.048980712890625,33841395,0.0,0.0
2019-12-06 00:00:00+05:30,43.72999954223633,43.95000076293945,41.220001220703125,41.63999938964844,36.40531921386719,41218420,0.0,0.0
2019-12-09 00:00:00+05:30,41.599998474121094,43.29999923706055,41.27000045776367,42.599998474121094,37.24463653564453,60791305,0.0,0.0
2019-12-10 00:00:00+05:30,42.619998931884766,43.15999984741211,41.91999816894531,42.130001068115234,36.83372116088867,38236540,0.0,0.0
2019-12-11 00:00:00+05:30,42.220001220703125,42.79999923706055,41.68000030517578,42.56999969482422,37.218406677246094,26196360,0.0,0.0
2019-12-12 00:00:00+05:30,42.79999923706055,43.779998779296875,42.63999938964844,43.56999969482422,38.09269714355469,29598985,0.0,0.0
2019-12-13 00:00:00+05:30,43.79999923706055,45.72999954223633,43.79999923706055,45.56999969482422,39.84127426147461,50920485,0.0,0.0
2019-12-16 00:00:00+05:30,46.099998474121094,46.099998474121094,45.130001068115234,45.5099983215332,39.78881072998047,33230330,0.0,0.0
2019-12-17 00:00:00+05:30,45.599998474121094,46.38999938964844,45.400001525878906,45.81999969482422,40.05984115600586,29704715,0.0,0.0
2019-12-18 00:00:00+05:30,45.79999923706055,45.880001068115234,44.209999084472656,44.650001525878906,39.03692626953125,36455045,0.0,0.0
2019-12-19 00:00:00+05:30,44.58000183105469,45.04999923706055,44.34000015258789,44.599998474121094,38.99320983886719,23778445,0.0,0.0
2019-12-20 00:00:00+05:30,44.79999923706055,46.33000183105469,44.790000915527344,46.0,40.21721267700195,44774170,0.0,0.0
2019-12-23 00:00:00+05:30,45.84000015258789,46.56999969482422,44.86000061035156,45.189998626708984,39.50904083251953,39208980,0.0,0.0
2019-12-24 00:00:00+05:30,45.36000061035156,45.59000015258789,44.959999084472656,45.150001525878906,39.47406768798828,24140345,0.0,0.0
2019-12-26 00:00:00+05:30,45.13999938964844,45.16999816894531,43.90999984741211,44.04999923706055,38.512351989746094,33353670,0.0,0.0
2019-12-27 00:00:00+05:30,44.400001525878906,45.650001525878906,44.400001525878906,44.84000015258789,39.203041076660156,85920900,0.0,0.0
2019-12-30 00:00:00+05:30,44.939998626708984,45.0,44.0,44.349998474121094,38.774635314941406,30282100,0.0,0.0
2019-12-31 00:00:00+05:30,44.33000183105469,44.70000076293945,44.13999938964844,44.27000045776367,38.70469665527344,25782135,0.0,0.0
2020-01-01 00:00:00+05:30,44.41999816894531,44.66999816894531,43.959999084472656,44.33000183105469,38.75716018676758,21079405,0.0,0.0
2020-01-02 00:00:00+05:30,44.47999954223633,45.959999084472656,44.189998626708984,45.77000045776367,40.01612854003906,35167265,0.0,0.0
2020-01-03 00:00:00+05:30,45.560001373291016,45.70000076293945,44.130001068115234,44.33000183105469,38.75716018676758,33234705,0.0,0.0
