Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-11-28 00:00:00+05:30,64.30000305175781,67.5,64.05000305175781,66.94999694824219,62.1197509765625,45071597,0.0,0.0
2019-11-29 00:00:00+05:30,67.05000305175781,67.69999694824219,65.3499984741211,65.5999984741211,60.86714553833008,23394380,0.0,0.0
2019-12-02 00:00:00+05:30,65.6500015258789,66.4000015258789,65.0999984741211,65.75,61.00633239746094,12741871,0.0,0.0
2019-12-03 00:00:00+05:30,66.0,66.0,62.75,62.900001525878906,58.36194610595703,16420022,0.0,0.0
2019-12-04 00:00:00+05:30,62.79999923706055,63.95000076293945,61.45000076293945,63.75,59.1506233215332,26007180,0.0,0.0
2019-12-05 00:00:00+05:30,64.0,64.44999694824219,62.099998474121094,62.29999923706055,57.80523681640625,18691755,0.0,0.0
2019-12-06 00:00:00+05:30,62.54999923706055,62.70000076293945,59.900001525878906,60.20000076293945,55.85675048828125,22533285,0.0,0.0
2019-12-09 00:00:00+05:30,60.29999923706055,61.79999923706055,59.54999923706055,60.79999923706055,56.413455963134766,18832854,0.0,0.0
2019-12-10 00:00:00+05:30,60.70000076293945,61.099998474121094,59.400001525878906,59.650001525878906,55.34642791748047,15190374,0.0,0.0
2019-12-11 00:00:00+05:30,59.900001525878906,60.5,58.5,59.54999923706055,55.253639221191406,14808042,0.0,0.0
2019-12-12 00:00:00+05:30,59.95000076293945,61.04999923706055,59.650001525878906,60.79999923706055,56.413455963134766,13593777,0.0,0.0
2019-12-13 00:00:00+05:30,61.25,64.6500015258789,61.099998474121094,64.44999694824219,59.80011749267578,29859768,0.0,0.0
2019-12-16 00:00:00+05:30,63.099998474121094,64.30000305175781,62.599998474121094,63.70000076293945,59.10423278808594,22898690,0.0,0.0
2019-12-17 00:00:00+05:30,63.79999923706055,65.6500015258789,63.75,64.69999694824219,60.032081604003906,18888141,0.0,0.0
2019-12-18 00:00:00+05:30,64.6500015258789,64.6500015258789,62.70000076293945,63.20000076293945,58.64030456542969,15891877,0.0,0.0
2019-12-19 00:00:00+05:30,62.900001525878906,63.900001525878906,62.599998474121094,63.599998474121094,59.011444091796875,15124580,0.0,0.0
2019-12-20 00:00:00+05:30,63.849998474121094,65.3499984741211,63.650001525878906,64.6500015258789,59.985694885253906,20145673,0.0,0.0
2019-12-23 00:00:00+05:30,64.0999984741211,64.69999694824219,63.25,63.650001525878906,59.05784225463867,13309646,0.0,0.0
2019-12-24 00:00:00+05:30,63.75,64.05000305175781,63.29999923706055,63.5,58.918663024902344,10561775,0.0,0.0
2019-12-26 00:00:00+05:30,63.400001525878906,63.75,62.599998474121094,62.79999923706055,58.269161224365234,16804192,0.0,0.0
2019-12-27 00:00:00+05:30,63.29999923706055,66.44999694824219,63.25,65.3499984741211,60.635189056396484,30080465,0.0,0.0
2019-12-30 00:00:00+05:30,65.25,65.30000305175781,63.70000076293945,64.4000015258789,59.753726959228516,12929929,0.0,0.0
2019-12-31 00:00:00+05:30,64.4000015258789,64.8499984741211,64.0,64.3499984741211,59.707332611083984,10660714,0.0,0.0
2020-01-01 00:00:00+05:30,64.5,65.05000305175781,63.95000076293945,64.69999694824219,60.032081604003906,8568946,0.0,0.0
2020-01-02 00:00:00+05:30,65.0,67.0,64.55000305175781,66.69999694824219,61.887786865234375,26059066,0.0,0.0
2020-01-03 00:00:00+05:30,66.55000305175781,66.55000305175781,64.5999984741211,65.05000305175781,60.356834411621094,14906983,0.0,0.0
2020-01-06 00:00:00+05:30,64.9000015258789,64.9000015258789,61.0,61.400001525878906,56.97016906738281,24078755,0.0,0.0
2020-01-07 00:00:00+05:30,62.099998474121094,63.099998474121094,61.0,61.849998474121094,57.38770294189453,20436567,0.0,0.0
2020-01-08 00:00:00+05:30,61.0,61.599998474121094,60.150001525878906,60.849998474121094,56.4598503112793,22182671,0.0,0.0
2020-01-09 00:00:00+05:30,62.29999923706055,63.0,61.79999923706055,62.599998474121094,58.08359146118164,18885640,0.0,0.0
2020-01-10 00:00:00+05:30,62.95000076293945,63.849998474121094,62.04999923706055,62.45000076293945,57.94441223144531,17939103,0.0,0.0
2020-01-13 00:00:00+05:30,62.75,63.349998474121094,62.599998474121094,63.20000076293945,58.64030456542969,13131132,0.0,0.0
2020-01-14 00:00:00+05:30,63.20000076293945,64.0999984741211,62.400001525878906,62.79999923706055,58.269161224365234,13837799,0.0,0.0
2020-01-15 00:00:00+05:30,62.849998474121094,63.70000076293945,61.900001525878906,63.400001525878906,58.82587814331055,13919689,0.0,0.0
2020-01-16 00:00:00+05:30,63.400001525878906,63.95000076293945,62.75,63.349998474121094,58.779483795166016,12146474,0.0,0.0
2020-01-17 00:00:00+05:30,62.900001525878906,63.900001525878906,61.29999923706055,63.25,58.68669891357422,18351080,0.0,0.0
2020-01-20 00:00:00+05:30,64.0999984741211,64.0999984741211,61.349998474121094,61.599998474121094,57.155738830566406,16226531,0.0,0.0
2020-01-21 00:00:00+05:30,61.54999923706055,62.29999923706055,61.25,61.45000076293945,57.01655960083008,13678963,0.0,0.0
2020-01-22 00:00:00+05:30,62.099998474121094,62.20000076293945,60.650001525878906,61.0,56.59902572631836,15241802,0.0,0.0
2020-01-23 00:00:00+05:30,61.04999923706055,62.349998474121094,61.0,61.79999923706055,57.341312408447266,14136138,0.0,0.0
2020-01-24 00:00:00+05:30,61.75,62.79999923706055,61.650001525878906,62.349998474121094,57.85163116455078,10845058,0.0,0.0
2020-01-27 00:00:00+05:30,61.95000076293945,62.25,61.099998474121094,61.349998474121094,56.92377471923828,11436816,0.0,0.0
2020-01-28 00:00:00+05:30,61.5,61.79999923706055,60.25,60.5,56.135101318359375,12294470,0.0,0.0
2020-01-29 00:00:00+05:30,61.099998474121094,61.5,60.79999923706055,60.95000076293945,56.552635192871094,11064733,0.0,0.0
2020-01-30 00:00:00+05:30,61.099998474121094,61.25,59.650001525878906,59.95000076293945,55.624786376953125,13591961,0.0,0.0
2020-01-31 00:00:00+05:30,60.349998474121094,61.20000076293945,59.79999923706055,60.45000076293945,56.08871078491211,15449355,0.0,0.0
